chr3	169793472	169812932	ENST00000522830.5	0	-	169793634	169808701	0	11	366,127,156,155,96,129,84,65,122,118,363,	0,2012,2741,3272,7186,10580,13375,13953,14115,15155,19097,
chr3	169793472	169812986	ENST00000522526.6	0	-	169793634	169812548	0	10	366,127,156,155,129,84,65,122,118,577,	0,2012,2741,3272,10580,13375,13953,14115,15155,18937,
chr3	169793484	169796346	ENST00000518252.1	0	-	169793484	169793484	0	2	354,133,	0,2729,
chr3	169793487	169796901	ENST00000522329.1	0	-	169793487	169793487	0	4	351,127,66,157,	0,1997,2726,3257,
chr3	169793494	169793966	ENST00000602913.1	0	+	169793494	169793494	0	1	472,	0,
chr3	169793526	169796899	ENST00000528597.1	0	-	169793822	169796899	0	2	312,155,	0,3218,
chr3	169794961	169796213	ENST00000602835.1	0	+	169794961	169794961	0	1	1252,	0,
chr3	169795779	169812525	ENST00000522080.5	0	-	169795779	169795779	0	9	590,155,96,129,84,65,122,118,116,	0,965,4879,8273,11068,11646,11808,12848,16630,
chr3	169796164	169808079	ENST00000524327.5	0	-	169796164	169796164	0	8	205,155,96,129,84,65,122,57,	0,580,4494,7888,10683,11261,11423,11858,
chr3	169796459	169797038	ENST00000602774.1	0	-	169796459	169796459	0	1	579,	0,
chr3	169796744	169812514	ENST00000524054.5	0	-	169796744	169796744	0	7	155,96,129,84,65,122,105,	0,3914,7308,10103,10681,10843,15665,
chr3	169803970	169808719	ENST00000520726.1	0	-	169803970	169803970	0	5	211,84,65,122,92,	0,2877,3455,3617,4657,
chr3	169821921	169837775	ENST00000340806.6	0	+	169821921	169837631	0	5	1020,174,139,197,297,	0,6837,8570,11065,15557,
chr3	169839178	169869865	ENST00000316428.9	0	-	169839981	169869807	0	9	1135,168,168,168,168,168,168,144,233,	0,8941,12440,15634,17157,17526,21382,22491,30454,
chr3	169839240	169869930	ENST00000264676.9	0	-	169839981	169869807	0	8	1073,168,168,168,168,168,144,298,	0,8879,12378,15572,17095,17464,22429,30392,
chr3	169839970	169869833	ENST00000523069.1	0	-	169840326	169869807	0	9	361,168,168,168,168,168,168,144,201,	0,8149,11648,14842,16365,16734,20590,21699,29662,
chr3	169853222	169869874	ENST00000397805.2	0	-	169853222	169853222	0	7	510,168,168,168,168,144,242,	0,1590,3113,3482,7338,8447,16410,
chr3	169902979	169904260	ENST00000469825.1	0	-	169902979	169902979	0	1	1281,	0,
chr3	169911571	169939175	ENST00000335556.7	0	+	169919498	169938506	0	9	250,75,127,125,79,629,122,111,858,	0,3795,7886,9642,13486,14981,16885,24767,26746,
chr3	169911571	169939175	ENST00000428432.6	0	+	169919498	169938506	0	9	250,98,127,125,79,629,122,111,858,	0,3795,7886,9642,13486,14981,16885,24767,26746,
chr3	169915410	169938587	ENST00000487910.1	0	+	169919498	169926219	0	9	31,127,125,79,113,629,122,111,270,	0,4047,5803,9647,10802,11142,13046,20928,22907,
chr3	169931997	169933229	ENST00000493762.1	0	+	169931997	169931997	0	1	1232,	0,
chr3	169939352	169966240	ENST00000487580.1	0	-	169939352	169939352	0	2	237,263,	0,26625,
chr3	169943255	169966226	ENST00000483289.2	0	-	169943255	169943255	0	2	6002,249,	0,22722,
chr3	169945986	169946754	ENST00000494834.1	0	-	169945986	169945986	0	1	768,	0,
chr3	169949038	169966114	ENST00000600502.1	0	-	169949038	169949038	0	3	219,688,137,	0,5481,16939,
chr3	169954226	169966734	ENST00000469301.1	0	-	169954226	169954226	0	2	981,757,	0,11751,
chr3	169966634	169968523	ENST00000461933.1	0	+	169966634	169966634	0	2	224,139,	0,1750,
chr3	169966764	169998373	ENST00000337002.8	0	+	169966822	169993063	0	8	94,109,106,205,93,61,120,5780,	0,8843,10181,15942,16396,19040,21475,25829,
chr3	169966800	169983253	ENST00000460513.5	0	+	169966822	169982643	0	5	58,109,106,275,93,	0,8807,10145,15836,16360,
chr3	169966807	169993831	ENST00000480708.5	0	+	169966822	169993063	0	9	51,109,106,205,93,61,120,508,177,	0,8800,10138,15899,16353,18997,21432,25786,26847,
chr3	169966813	169982857	ENST00000487736.5	0	+	169966822	169975618	0	5	45,97,109,106,151,	0,2473,8794,10132,15893,
chr3	169966814	169988359	ENST00000469515.6	0	+	169966822	169982714	0	7	44,109,106,252,93,61,120,	0,8793,10131,15845,16346,18990,21425,
chr3	169966825	169985885	ENST00000481435.5	0	+	169966825	169966825	0	6	33,109,106,205,93,81,	0,8782,10120,15881,16335,18979,
chr3	169975450	169982859	ENST00000497277.1	0	+	169975450	169975450	0	3	266,106,153,	0,1495,7256,
chr3	169978535	169985715	ENST00000479626.1	0	-	169978535	169978535	0	2	26,320,	0,6860,
chr3	169982868	169983939	ENST00000469890.1	0	+	169982868	169982868	0	2	43,779,	0,292,
chr3	169985128	169992721	ENST00000470355.1	0	+	169985128	169985128	0	4	61,61,120,128,	0,676,3111,7465,
chr3	170037928	170085403	ENST00000355897.9	0	+	170083972	170084989	0	4	287,129,124,1499,	0,986,41845,45976,
chr3	170038137	170084071	ENST00000492492.5	0	+	170083972	170084071	0	5	78,129,801,124,167,	0,777,38985,41636,45767,
chr3	170038198	170063151	ENST00000482813.5	0	+	170038198	170038198	0	3	17,129,719,	0,716,24234,
chr3	170038203	170077276	ENST00000491740.1	0	+	170038203	170038203	0	3	267,129,154,	0,711,38919,
chr3	170038785	170077341	ENST00000478364.1	0	+	170038785	170038785	0	2	258,219,	0,38337,
chr3	170049854	170084461	ENST00000485735.6	0	+	170083972	170084461	0	3	50,124,557,	0,29919,34050,
chr3	170057300	170057429	ENST00000364472.1	0	+	170057300	170057300	0	1	129,	0,
chr3	170057840	170063268	ENST00000476668.1	0	+	170057840	170057840	0	3	191,560,66,	0,4592,5362,
chr3	170062243	170062951	ENST00000461049.1	0	+	170062243	170062243	0	1	708,	0,
chr3	170077133	170084237	ENST00000482710.1	0	+	170083972	170084237	0	3	283,124,333,	0,2640,6771,
chr3	170077219	170077971	ENST00000492924.1	0	+	170077219	170077219	0	2	197,369,	0,383,
chr3	170079771	170084403	ENST00000473675.1	0	+	170083972	170084403	0	3	126,158,499,	0,3593,4133,
chr3	170086731	170102899	ENST00000484068.5	0	-	170097229	170102899	0	4	370,213,232,98,	0,10440,15747,16070,
chr3	170087583	170181747	ENST00000495893.6	0	-	170097229	170181715	0	15	9801,232,133,115,160,251,154,869,247,99,159,78,156,166,46,	0,14895,15218,19248,25776,29642,35007,41100,48835,57839,61502,83789,84973,91189,94118,
chr3	170087809	170089590	ENST00000599781.1	0	+	170087809	170087809	0	1	1781,	0,
chr3	170095220	170181733	ENST00000494943.5	0	-	170097229	170178916	0	15	2164,232,133,115,160,251,154,869,247,99,159,78,156,166,47,	0,7258,7581,11611,18139,22005,27370,33463,41198,50202,53865,76152,77336,83552,86466,
chr3	170102566	170181749	ENST00000467570.5	0	-	170102640	170181715	0	13	119,133,115,160,251,154,869,247,99,78,156,166,48,	0,235,4265,10793,14659,20024,26117,33852,42856,68806,69990,76206,79135,
chr3	170117122	170128807	ENST00000486042.1	0	-	170117132	170128807	0	4	354,154,48,124,	0,5468,11217,11561,
chr3	170129307	170181730	ENST00000484931.5	0	-	170129307	170181715	0	5	245,61,156,166,29,	0,42082,43249,49465,52394,
chr3	170129384	170136670	ENST00000497171.1	0	-	170129384	170129384	0	2	168,252,	0,7034,
chr3	170136365	170181747	ENST00000479467.5	0	-	170145477	170181715	0	7	300,99,159,61,156,166,46,	0,9057,12720,35024,36191,42407,45336,
chr3	170136533	170181749	ENST00000466189.5	0	-	170136533	170181715	0	5	132,78,156,166,48,	0,34839,36023,42239,45168,
chr3	170136595	170181745	ENST00000475729.5	0	-	170136595	170181715	0	7	70,99,159,78,156,166,44,	0,8827,12490,34777,35961,42177,45106,
chr3	170147247	170181728	ENST00000474275.5	0	-	170147247	170147247	0	5	1997,78,144,166,42,	0,24125,25309,31525,34439,
chr3	170149133	170181723	ENST00000472330.5	0	-	170176895	170178916	0	6	111,78,156,61,166,37,	0,22239,23423,27731,29639,32553,
chr3	170149844	170149951	ENST00000362666.1	0	+	170149844	170149844	0	1	107,	0,
chr3	170150606	170181736	ENST00000465896.5	0	-	170150606	170150606	0	5	103,78,156,166,35,	0,20766,21950,28166,31095,
chr3	170169717	170181733	ENST00000497658.5	0	-	170171330	170181715	0	4	1733,156,166,32,	0,2839,9055,11984,
chr3	170170731	170181747	ENST00000481639.1	0	-	170171330	170181715	0	4	719,144,166,46,	0,1825,8041,10970,
chr3	170171085	170181733	ENST00000491258.1	0	-	170171085	170171085	0	4	365,156,166,32,	0,1471,7687,10616,
chr3	170171262	170172632	ENST00000490723.1	0	-	170171262	170171262	0	2	188,76,	0,1294,
chr3	170222364	170305981	ENST00000295797.4	0	+	170222669	170303127	0	18	406,122,90,51,86,141,55,59,177,98,87,136,88,126,80,90,116,2942,	0,12865,37604,41014,45550,48056,50921,52864,57862,58801,59517,62096,69489,71018,73546,74939,76630,80675,
chr3	170244781	170244881	ENST00000363248.1	0	+	170244781	170244781	0	1	100,	0,
chr3	170280144	170281238	ENST00000488541.1	0	+	170280144	170280144	0	2	259,73,	0,1021,
chr3	170280239	170281537	ENST00000493761.1	0	+	170280239	170280239	0	2	164,372,	0,926,
chr3	170281609	170284596	ENST00000482353.2	0	+	170281609	170281609	0	2	359,136,	0,2851,
chr3	170291641	170305977	ENST00000476635.5	0	+	170291641	170291641	0	6	300,126,80,90,116,2938,	0,1741,4269,5662,7353,11398,
chr3	170293331	170303165	ENST00000485837.5	0	+	170293331	170293331	0	5	177,80,90,116,126,	0,2579,3972,5663,9708,
chr3	170293346	170297328	ENST00000483697.2	0	+	170293346	170293346	0	3	162,80,25,	0,2564,3957,
chr3	170345677	170353961	ENST00000466291.1	0	+	170345677	170345677	0	2	53,416,	0,7868,
chr3	170357677	170360073	ENST00000477216.1	0	+	170357677	170357677	0	2	179,375,	0,2021,
chr3	170357684	170360213	ENST00000465590.1	0	+	170357684	170357684	0	2	79,515,	0,2014,
chr3	170357714	170360700	ENST00000476188.5	0	+	170360331	170360700	0	3	49,178,380,	0,1984,2606,
chr3	170357725	170392748	ENST00000259119.8	0	+	170360331	170392417	0	7	38,1731,98,233,242,225,490,	0,1973,23518,26807,32497,33310,34533,
chr3	170357733	170392947	ENST00000426052.6	0	+	170360391	170392417	0	8	30,178,1062,98,233,242,225,689,	0,1965,2634,23510,26799,32489,33302,34525,
chr3	170358508	170360160	ENST00000490989.1	0	+	170358508	170358508	0	2	137,462,	0,1190,
chr3	170359622	170392493	ENST00000413427.6	0	+	170360331	170392417	0	6	1807,98,95,242,225,235,	0,21621,24910,30600,31413,32636,
chr3	170359622	170396835	ENST00000458537.7	0	+	170360331	170392417	0	6	1807,98,233,242,225,4577,	0,21621,24910,30600,31413,32636,
chr3	170361211	170391187	ENST00000470571.1	0	+	170361211	170390241	0	4	218,98,242,152,	0,20032,29011,29824,
chr3	170381275	170385049	ENST00000490894.1	0	+	170381275	170381275	0	2	66,517,	0,3257,
chr3	170410511	170418615	ENST00000468232.1	0	+	170410511	170410511	0	4	262,136,87,179,	0,2285,2641,7925,
chr3	170418864	170434099	ENST00000064724.7	0	+	170419066	170432756	0	3	428,165,1576,	0,4298,13659,
chr3	170418867	170860380	ENST00000486975.1	0	+	170419066	170708150	0	4	425,165,151,398,	0,4295,289176,441115,
chr3	170418874	170423742	ENST00000486429.1	0	+	170418874	170418874	0	2	418,580,	0,4288,
chr3	170421217	170434092	ENST00000489485.5	0	+	170421217	170421217	0	3	120,165,1569,	0,1945,11306,
chr3	170421217	170454733	ENST00000643053.1	0	+	170421217	170421217	0	6	120,165,258,119,370,444,	0,1945,11306,13627,16033,33072,
chr3	170421239	170433426	ENST00000468358.5	0	+	170421239	170421239	0	4	98,165,90,240,	0,1923,11284,11947,
chr3	170421244	170503009	ENST00000471373.5	0	+	170421244	170421244	0	4	93,165,114,199,	0,1918,39054,81566,
chr3	170421279	170437715	ENST00000477531.3	0	+	170421279	170421279	0	5	58,165,258,119,465,	0,1883,11244,13565,15971,
chr3	170423102	170423162	ENST00000636181.1	0	+	170423102	170423102	0	1	60,	0,
chr3	170437464	170454733	ENST00000488989.1	0	+	170437464	170437464	0	2	156,444,	0,16825,
chr3	170448638	170671497	ENST00000643719.1	0	+	170448638	170448638	0	4	159,114,103,1324,	0,11660,28132,221535,
chr3	170459583	170586074	ENST00000231706.5	0	-	170467054	170526936	0	8	7794,878,209,147,218,237,456,164,	0,20705,23730,26638,39083,41525,67049,126327,
chr3	170467252	170860993	ENST00000644993.1	0	+	170467252	170467252	0	4	39,103,151,1011,	0,9518,240791,392730,
chr3	170467281	170755208	ENST00000480067.1	0	+	170467281	170467281	0	6	115,103,151,60,340,820,	0,9489,240762,258278,262074,287107,
chr3	170495626	170496636	ENST00000463294.1	0	+	170495626	170495626	0	1	1010,	0,
chr3	170570089	170586027	ENST00000466168.1	0	-	170570089	170570089	0	2	356,117,	0,15821,
chr3	170653845	170654259	ENST00000398900.2	0	-	170653845	170653845	0	1	414,	0,
chr3	170656561	170662123	ENST00000497988.1	0	+	170656561	170656561	0	2	376,2721,	0,2841,
chr3	170740350	170741365	ENST00000473110.1	0	-	170740350	170740350	0	2	183,80,	0,935,
chr3	170864874	170870483	ENST00000295830.12	0	-	170866379	170870167	0	4	1650,122,93,325,	0,3138,3423,5284,
chr3	170865793	170868181	ENST00000478578.1	0	-	170865793	170865793	0	2	731,169,	0,2219,
chr3	170866262	170870195	ENST00000475836.5	0	-	170868108	170870167	0	4	262,189,93,37,	0,1750,2035,3896,
chr3	170866263	170870033	ENST00000466674.5	0	-	170866379	170870033	0	4	261,122,93,69,	0,1749,2034,3701,
chr3	170866266	170870208	ENST00000494771.5	0	-	170868108	170870167	0	4	258,189,90,50,	0,1746,2031,3892,
chr3	170866267	170870195	ENST00000463836.1	0	-	170866379	170870167	0	4	257,122,90,37,	0,1745,2030,3891,
chr3	170888414	170908693	ENST00000295822.6	0	-	170893359	170907806	0	5	5005,132,105,200,151,	0,5877,18574,19227,20128,
chr3	170893135	170908644	ENST00000460117.5	0	-	170893135	170893135	0	3	284,132,102,	0,1156,15407,
chr3	170893215	170908598	ENST00000487522.5	0	-	170893359	170907806	0	4	204,105,200,56,	0,13773,14426,15327,
chr3	170893348	170908644	ENST00000474096.5	0	-	170894335	170907806	0	5	71,92,105,200,102,	0,943,13640,14293,15194,
chr3	170894291	170908604	ENST00000474417.1	0	-	170894291	170907749	0	4	132,105,158,62,	0,12697,13350,14251,
chr3	170952849	170953897	ENST00000490941.1	0	-	170952849	170952849	0	1	1048,	0,
chr3	170994869	170995033	ENST00000362618.1	0	-	170994869	170994869	0	1	164,	0,
chr3	170996347	171026750	ENST00000314251.7	0	-	170997902	171026670	0	11	1756,204,102,105,188,163,116,125,263,93,95,	0,1845,2717,6228,8937,9595,10800,13610,18121,22183,30308,
chr3	170996819	171026720	ENST00000497642.5	0	-	171007226	171026670	0	10	1284,204,102,105,188,163,116,263,93,65,	0,1373,2245,5756,8465,9123,10328,17649,21711,29836,
chr3	170997754	171026743	ENST00000469787.1	0	-	171007226	171026670	0	10	349,204,102,105,188,163,116,125,93,88,	0,438,1310,4821,7530,8188,9393,12203,20776,28901,
chr3	171005415	171007470	ENST00000471379.1	0	-	171005415	171005415	0	2	57,323,	0,1732,
chr3	171005419	171018623	ENST00000461867.1	0	-	171005419	171007240	0	4	53,163,116,93,	0,523,1728,13111,
chr3	171061338	171460408	ENST00000436636.6	0	-	171063880	171460063	0	33	2626,140,160,150,101,135,144,171,112,165,130,185,24,98,164,107,240,165,189,87,111,205,67,176,79,55,131,91,111,126,57,66,402,	0,4848,5237,7509,9884,18179,20912,22816,23779,26003,32500,40110,45844,46726,49375,62257,64573,67375,76852,78131,79060,96121,99931,105756,113913,115987,127363,129358,133186,149777,166826,308281,398668,
chr3	171063260	171102072	ENST00000496492.5	0	-	171063260	171063260	0	12	704,140,160,150,101,135,144,171,112,165,130,624,	0,2926,3315,5587,7962,16257,18990,20894,21857,24081,30578,38188,
chr3	171063329	171460408	ENST00000341852.10	0	-	171063880	171460063	0	31	635,140,160,150,101,135,144,171,112,165,130,185,24,98,164,107,240,189,111,205,67,176,79,55,131,91,111,126,57,66,402,	0,2857,3246,5518,7893,16188,18921,20825,21788,24012,30509,38119,43853,44735,47384,60266,62582,74861,77069,94130,97940,103765,111922,113996,125372,127367,131195,147786,164835,306290,396677,
chr3	171063551	171064042	ENST00000464785.1	0	-	171063551	171063551	0	2	77,360,	0,131,
chr3	171063880	171460063	ENST00000284483.12	0	-	171063880	171460063	0	32	84,140,160,150,101,135,144,171,112,165,130,185,98,164,107,240,165,189,87,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,44184,46833,59715,62031,64833,74310,75589,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171063880	171460063	ENST00000357327.9	0	-	171063880	171460063	0	32	84,140,160,150,101,135,144,171,112,165,130,185,24,98,164,107,240,165,189,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,43302,44184,46833,59715,62031,64833,74310,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171063880	171460063	ENST00000460047.5	0	-	171063880	171460063	0	31	84,140,160,150,101,135,144,171,112,165,130,185,98,164,107,240,189,87,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,44184,46833,59715,62031,74310,75589,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171063880	171460063	ENST00000470834.5	0	-	171063880	171460063	0	31	84,140,160,150,101,135,144,171,112,165,130,185,98,164,107,240,165,189,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,44184,46833,59715,62031,64833,74310,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171063880	171460063	ENST00000475336.5	0	-	171063880	171460063	0	30	84,140,160,150,101,135,144,171,112,165,130,185,98,164,107,240,189,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,44184,46833,59715,62031,74310,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171063880	171460063	ENST00000488470.5	0	-	171063880	171460063	0	32	84,140,160,150,101,135,144,171,112,165,130,185,24,98,164,107,240,189,87,111,205,67,176,79,55,131,91,111,126,57,66,57,	0,2306,2695,4967,7342,15637,18370,20274,21237,23461,29958,37568,43302,44184,46833,59715,62031,74310,75589,76518,93579,97389,103214,111371,113445,124821,126816,130644,147235,164284,305739,396126,
chr3	171066373	171082682	ENST00000484051.5	0	-	171066373	171066373	0	5	362,150,101,135,432,	0,2474,4849,13144,15877,
chr3	171066469	171079583	ENST00000487846.1	0	-	171066469	171066469	0	4	266,140,101,66,	0,2378,4753,13048,
chr3	171066486	171071406	ENST00000459881.1	0	-	171066486	171066486	0	3	249,150,184,	0,2361,4736,
chr3	171106663	171106759	ENST00000385228.1	0	-	171106663	171106663	0	1	96,	0,
chr3	171157550	171225711	ENST00000468757.1	0	-	171157550	171225635	0	10	114,67,176,79,55,131,91,111,126,178,	0,3719,9544,17701,19775,31151,33146,36974,53565,67983,
chr3	171346933	171460405	ENST00000465393.1	0	-	171347203	171460063	0	3	285,66,399,	0,22686,113073,
chr3	171439525	171439627	ENST00000410574.1	0	+	171439525	171439525	0	1	102,	0,
chr3	171460611	171462256	ENST00000623631.1	0	+	171460611	171460611	0	1	1645,	0,
chr3	171468083	171469633	ENST00000467896.2	0	+	171468083	171468083	0	2	172,57,	0,1493,
chr3	171504244	171504351	ENST00000384386.1	0	-	171504244	171504244	0	1	107,	0,
chr3	171534422	171534615	ENST00000420943.1	0	+	171534422	171534422	0	1	193,	0,
chr3	171600404	171602338	ENST00000463281.1	0	-	171600404	171600404	0	3	254,160,280,	0,642,1654,
chr3	171600404	171810438	ENST00000356327.9	0	-	171603077	171738051	0	26	2898,118,154,135,50,114,89,111,114,119,129,214,201,111,82,84,150,153,93,59,66,106,146,128,191,40,	0,4894,11874,19981,42435,44505,58808,61655,74095,76310,77161,86966,88271,91927,99340,108350,109155,113488,124291,125613,133039,134460,135087,137127,137487,209994,
