a5146	16609	16609	16447.5	0.990274	0.990274
a5147	86459	86459	85305.8	0.986662	0.986662
a5148	22052	22052	21948.9	0.995322	0.995322
a5149	30000	30000	29907.5	0.996917	0.996917
a5150	17819	17819	17566	0.985802	0.985802
a5151	30000	30000	29685.3	0.989509	0.989509
a5152	116551	116551	115716	0.992838	0.992838
a5153	151125	151125	141640	0.937238	0.937238
a5154	608	608	608	1	1
a5155	30000	30000	24267.1	0.808904	0.808904
a5156	30000	30000	29741.4	0.99138	0.99138
a5157	334	334	334	1	1
a5158	1676	1676	1600.08	0.9547	0.9547
a5159	3274	3274	3274	1	1
a5160	1689	1689	1689	1	1
a5161	2942	2942	2907.16	0.988158	0.988158
a5162	30000	30000	29569.1	0.985637	0.985637
a5163	30000	30000	29386.1	0.979538	0.979538
a5164	216784	216784	213466	0.984695	0.984695
a5165	49535	49535	48479.9	0.978699	0.978699
a5166	83119	83119	81595.2	0.981667	0.981667
a5167	47044	47044	45908.9	0.975871	0.975871
a5168	10669	10669	10328.2	0.968061	0.968061
a5169	34392	34392	33930.1	0.986569	0.986569
a5170	30000	30000	29470.3	0.982343	0.982343
a5171	142	142	142	1	1
a5172	167	167	167	1	1
a5173	12847	12847	12847	1	1
a5174	30000	30000	29827	0.994232	0.994232
a5175	30000	30000	29476.9	0.982565	0.982565
a5176	91064	91064	82014.4	0.900624	0.900624
a5177	3232	3232	3206.07	0.991977	0.991977
a5178	50586	50586	50128	0.990947	0.990947
a5179	2874	2874	2873.13	0.999696	0.999696
a5180	1249	1249	1249	1	1
a5181	1573	1573	1568.54	0.997168	0.997168
a5182	12019	12019	11828.5	0.98415	0.98415
a5183	24166	24166	23867.9	0.987666	0.987666
a5184	2322	2322	2322	1	1
a5185	116	116	116	1	1
a5186	91029	91029	89094.2	0.978746	0.978746
a5187	30000	30000	29581.7	0.986057	0.986057
a5188	30000	30000	29567.7	0.985589	0.985589
a5189	265	265	264	0.996226	0.996226
a5190	14687	14687	14546	0.990402	0.990402
a5191	124730	124730	123109	0.987005	0.987005
a5192	8538	8538	8494.55	0.994911	0.994911
a5193	2635	2635	2624.68	0.996083	0.996083
a5194	3235	3235	3234.5	0.999845	0.999845
a5195	30000	30000	29312.2	0.977074	0.977074
a5196	30000	30000	29242	0.974733	0.974733
a5197	30000	30000	29176	0.972532	0.972532
a5198	119223	119223	117585	0.986262	0.986262
a5199	1757	1757	1752.71	0.997558	0.997558
a5200	3181	3181	2996.29	0.941934	0.941934
a5201	116879	116879	113627	0.972177	0.972177
a5202	7380	7380	7248.34	0.98216	0.98216
a5203	278	278	278	1	1
a5204	6851	6851	6829.19	0.996817	0.996817
a5205	2290	2290	2290	1	1
a5206	30000	30000	29750.1	0.991671	0.991671
a5207	30000	30000	29534.2	0.984472	0.984472
a5208	30000	30000	23968.8	0.798961	0.798961
a5209	30000	30000	29761.9	0.992064	0.992064
a5210	30000	30000	29533.5	0.98445	0.98445
a5211	30000	30000	28608.1	0.953603	0.953603
a5212	857	857	831.873	0.97068	0.97068
a5213	27506	27506	26968	0.980442	0.980442
a5214	13739	13739	13197.3	0.960575	0.960575
a5215	23678	23678	21545.5	0.909937	0.909937
a5216	168571	168571	163511	0.969985	0.969985
a5217	493	493	443.105	0.898794	0.898794
a5218	8123	8123	7815.54	0.96215	0.96215
a5219	2346	2346	2346	1	1
a5220	9098	9098	8875.72	0.975568	0.975568
a5221	16514	16514	16303.4	0.987249	0.987249
a5222	21804	21804	20503.4	0.940352	0.940352
a5223	160449	160449	158045	0.985018	0.985018
a5224	11988	11988	11779.8	0.982636	0.982636
a5225	2963	2963	2960.5	0.999156	0.999156
a5226	149816	149816	145859	0.973588	0.973588
a5227	55	55	55	1	1
a5228	729728	729728	704100	0.96488	0.96488
a5229	6160	6160	6152	0.998701	0.998701
a5230	30000	30000	25364.1	0.84547	0.84547
a5231	30000	30000	29833.7	0.994458	0.994458
a5232	30000	30000	29831	0.994367	0.994367
a5233	814	814	814	1	1
a5234	25847	25847	25847	1	1
a5235	30000	30000	29796.5	0.993218	0.993218
a5236	30000	30000	28650.2	0.955006	0.955006
a5237	30000	30000	29617.9	0.987262	0.987262
a5238	30000	30000	29445.9	0.981531	0.981531
a5239	30000	30000	29005.4	0.966845	0.966845
a5240	30000	30000	29738.8	0.991295	0.991295
a5241	30000	30000	29283.1	0.976104	0.976104
a5242	364901	364901	355402	0.973969	0.973969
a5243	30000	30000	29759	0.991966	0.991966
a5244	30000	30000	25553.9	0.851798	0.851798
a5245	30000	30000	25794.8	0.859828	0.859828
a5246	30000	30000	25422.6	0.847419	0.847419
a5247	30000	30000	27832	0.927732	0.927732
a5248	30000	30000	29853.6	0.99512	0.99512
a5249	71497	71497	69450.3	0.971373	0.971373
a5250	30000	30000	26984	0.899467	0.899467
a5251	30000	30000	28920.4	0.964013	0.964013
a5252	30000	30000	29595	0.9865	0.9865
a5253	690434	690434	655822	0.949869	0.949869
a5254	30000	30000	28950.4	0.965012	0.965012
a5255	30000	30000	29326	0.977535	0.977535
a5256	30000	30000	27665.7	0.922192	0.922192
a5257	30000	30000	23694.4	0.789812	0.789812
a5258	284	284	269.802	0.950008	0.950008
a5259	30000	30000	29771.3	0.992376	0.992376
a5260	30000	30000	29812.9	0.993763	0.993763
a5261	13766	13766	13743.3	0.998348	0.998348
a5262	18130	18130	18130	1	1
a5263	30000	30000	28954.2	0.965142	0.965142
a5264	30000	30000	28998	0.966599	0.966599
a5265	30000	30000	29995.5	0.99985	0.99985
a5266	30000	30000	29533.6	0.984454	0.984454
a5267	30000	30000	24547.6	0.818253	0.818253
a5268	30000	30000	28848.9	0.961629	0.961629
a5269	30000	30000	24290.8	0.809692	0.809692
a5270	21019	21019	20735.4	0.986508	0.986508
a5271	30000	30000	29622.1	0.987402	0.987402
a5272	30000	30000	29765.9	0.992196	0.992196
a5273	30000	30000	29723.6	0.990788	0.990788
a5274	30000	30000	29109.5	0.970316	0.970316
a5275	30000	30000	29820.2	0.994006	0.994006
a5276	30000	30000	29893.1	0.996437	0.996437
a5277	30000	30000	29672.9	0.989097	0.989097
a5278	30000	30000	29877.3	0.99591	0.99591
a5279	394423	394423	380133	0.963769	0.963769
a5280	9700	9700	9520.71	0.981516	0.981516
a5281	39935	39935	37978.6	0.951009	0.951009
a5282	30000	30000	29752.5	0.99175	0.99175
a5283	11802	11802	11070	0.937975	0.937975
a5284	53559	53559	52615.9	0.982391	0.982391
a5285	30000	30000	29918.2	0.997273	0.997273
a5286	9132	9132	9132	1	1
a5287	30000	30000	29940.2	0.998007	0.998007
a5288	118	118	118	1	1
a5289	306	306	306	1	1
a5290	30000	30000	29360.6	0.978688	0.978688
a5291	105	105	105	1	1
a5292	26610	26610	26389.2	0.991703	0.991703
a5293	294	294	294	1	1
a5294	30000	30000	26859.6	0.89532	0.89532
a5295	108794	108794	107393	0.987124	0.987124
a5296	30000	30000	29271.4	0.975714	0.975714
a5297	145	145	145	1	1
a5298	30000	30000	29470.6	0.982354	0.982354
a5299	94	94	94	1	1
a5300	1798	1798	1798	1	1
a5301	109933	109933	104445	0.950077	0.950077
a5302	78448	78448	78007.4	0.994384	0.994384
a5303	30000	30000	29510.9	0.983696	0.983696
a5304	30000	30000	29874.9	0.995829	0.995829
a5305	30000	30000	29997.5	0.999917	0.999917
a5306	143157	143157	136905	0.956327	0.956327
a5307	30000	30000	29469.6	0.982322	0.982322
a5308	30000	30000	29896.3	0.996543	0.996543
a5309	39433	39433	38787.2	0.983624	0.983624
a5310	30000	30000	24916.5	0.83055	0.83055
a5311	30000	30000	29244.4	0.974814	0.974814
a5312	1466	1466	1466	1	1
a5313	30000	30000	26152.1	0.871737	0.871737
a5314	30000	30000	29271.5	0.975718	0.975718
a5315	30000	30000	29880.8	0.996027	0.996027
a5316	4465	4465	4449.91	0.996621	0.996621
a5317	30000	30000	29522.5	0.984082	0.984082
a5318	30000	30000	29655.5	0.988517	0.988517
a5319	30000	30000	29873.9	0.995797	0.995797
a5320	30000	30000	28867.8	0.962262	0.962262
a5321	301	301	301	1	1
a5322	30000	30000	28743.5	0.958117	0.958117
a5323	30000	30000	29271.7	0.975725	0.975725
a5324	30000	30000	28708.6	0.956952	0.956952
a5325	30000	30000	29898.5	0.996617	0.996617
a5326	30000	30000	29954.5	0.998483	0.998483
a5327	605	605	601.5	0.994215	0.994215
a5328	30000	30000	29503.9	0.983464	0.983464
a5329	30000	30000	27136.9	0.904563	0.904563
a5330	30000	30000	25711.4	0.857045	0.857045
a5331	1328	1328	1067.74	0.804018	0.804018
a5332	30000	30000	29866.4	0.995546	0.995546
a5333	30000	30000	29931.4	0.997714	0.997714
a5334	30000	30000	28093.8	0.93646	0.93646
a5335	30000	30000	28747.6	0.958252	0.958252
a5336	7857	7857	7820.86	0.9954	0.9954
a5337	117894	117894	116953	0.992019	0.992019
a5338	136432	136432	133588	0.979156	0.979156
a5339	607	607	607	1	1
a5340	30000	30000	29771.1	0.99237	0.99237
a5341	30000	30000	29462.9	0.982098	0.982098
a5342	483771	483771	454401	0.93929	0.93929
a5343	30000	30000	29947.2	0.998241	0.998241
a5344	30000	30000	29873.6	0.995788	0.995788
a5345	30000	30000	30000	1	1
a5346	30000	30000	28202.3	0.940077	0.940077
a5347	30000	30000	29421	0.980699	0.980699
a5348	30000	30000	29906.5	0.996883	0.996883
a5349	820	820	750.764	0.915566	0.915566
a5350	34851	34851	34789.1	0.998225	0.998225
a5351	30000	30000	28184.6	0.939487	0.939487
a5352	30000	30000	29495.8	0.983195	0.983195
a5353	30000	30000	29387.2	0.979572	0.979572
a5354	30000	30000	25328.3	0.844276	0.844276
a5355	30000	30000	28682.4	0.95608	0.95608
a5356	30000	30000	29120.8	0.970695	0.970695
a5357	2947	2947	2947	1	1
a5358	30000	30000	29849.7	0.994991	0.994991
a5359	30000	30000	29147.4	0.971581	0.971581
a5360	30000	30000	29268.7	0.975625	0.975625
a5361	30000	30000	29555.5	0.985182	0.985182
a5362	30000	30000	29737.1	0.991236	0.991236
a5363	30000	30000	27684.3	0.92281	0.92281
a5364	361618	361618	339927	0.940016	0.940016
a5365	78	78	78	1	1
a5366	7170	7170	7170	1	1
a5367	30000	30000	25805.8	0.860194	0.860194
a5368	30000	30000	27990.7	0.933022	0.933022
a5369	30000	30000	29970.9	0.999032	0.999032
a5370	10743	10743	10688.3	0.994907	0.994907
a5371	51100	51100	50830.8	0.994732	0.994732
a5372	30000	30000	29900.6	0.996686	0.996686
a5373	30000	30000	29859.1	0.995304	0.995304
a5374	30000	30000	27973.2	0.932439	0.932439
a5375	30000	30000	29371	0.979033	0.979033
a5376	30000	30000	29870.8	0.995693	0.995693
a5377	30000	30000	29963.9	0.998796	0.998796
a5378	5863	5863	5862.5	0.999915	0.999915
a5379	30000	30000	30000	1	1
a5380	30000	30000	29947.5	0.998251	0.998251
a5381	30000	30000	29834.9	0.994496	0.994496
a5382	328	328	323	0.984756	0.984756
a5383	30000	30000	27964.8	0.93216	0.93216
a5384	16189	16189	16088.6	0.993801	0.993801
a5385	5345	5345	5345	1	1
a5386	546	546	546	1	1
a5387	79873	79873	74224.4	0.92928	0.92928
a5388	22479	22479	22329.9	0.993366	0.993366
a5389	19380	19380	18963.2	0.978494	0.978494
a5390	2364	2364	2278.13	0.963677	0.963677
a5391	42975	42975	40362.8	0.939216	0.939216
a5392	30000	30000	29502.3	0.983411	0.983411
a5393	441	441	441	1	1
a5394	295	295	295	1	1
a5395	106	106	106	1	1
a5396	24638	24638	24587.4	0.997946	0.997946
a5397	1156	1156	1087	0.940311	0.940311
a5398	63	63	63	1	1
a5399	103545	103545	102191	0.986921	0.986921
a5400	30000	30000	29391.7	0.979722	0.979722
a5401	10204	10204	10107.6	0.990549	0.990549
a5402	99	99	99	1	1
a5403	30000	30000	29377	0.979235	0.979235
a5404	2373	2373	2373	1	1
a5405	1907	1907	1901	0.996854	0.996854
a5406	113	113	113	1	1
a5407	1742	1742	1701.15	0.976547	0.976547
a5408	511	511	387.5	0.758317	0.758317
a5409	30000	30000	29114.7	0.970489	0.970489
a5410	90643	90643	90099.2	0.994001	0.994001
a5411	12583	12583	12583	1	1
a5412	139118	139118	133142	0.957041	0.957041
a5413	30000	30000	29643.1	0.988104	0.988104
a5414	1892	1892	1892	1	1
a5415	30000	30000	27047.4	0.90158	0.90158
a5416	30000	30000	25523.2	0.850774	0.850774
a5417	30000	30000	29956.8	0.998559	0.998559
a5418	30000	30000	28623.2	0.954105	0.954105
a5419	1606	1606	1541.93	0.960105	0.960105
a5420	42646	42646	42444.2	0.995268	0.995268
a5421	30000	30000	29928.9	0.997631	0.997631
a5422	30000	30000	28920.2	0.964007	0.964007
a5423	19357	19357	19162.6	0.989958	0.989958
a5424	30000	30000	29501.5	0.983382	0.983382
a5425	380	380	380	1	1
a5426	1309932	1309932	1.27287e+06	0.971709	0.971709
a5427	1811	1811	1811	1	1
a5428	30000	30000	29280.1	0.976002	0.976002
a5429	30000	30000	29765.6	0.992188	0.992188
a5430	30000	30000	29990	0.999667	0.999667
a5431	30000	30000	29597.5	0.986585	0.986585
a5432	30000	30000	29523	0.9841	0.9841
a5433	30000	30000	29595.5	0.986518	0.986518
a5434	30000	30000	28176.2	0.939206	0.939206
a5435	30000	30000	29634.8	0.987827	0.987827
a5436	30000	30000	29530.6	0.984355	0.984355
a5437	30000	30000	29711.7	0.990392	0.990392
a5438	334	334	334	1	1
a5439	30000	30000	29958.4	0.998613	0.998613
a5440	30000	30000	29661.6	0.988719	0.988719
a5441	30000	30000	29686.5	0.989551	0.989551
a5442	30000	30000	29830.5	0.99435	0.99435
a5443	30000	30000	24381.8	0.812728	0.812728
a5444	180933	180933	175755	0.971383	0.971383
a5445	30000	30000	25636.7	0.854558	0.854558
a5446	30000	30000	28283.3	0.942776	0.942776
a5447	30000	30000	29795.2	0.993174	0.993174
a5448	30000	30000	29983	0.999433	0.999433
a5449	1382	1382	1382	1	1
a5450	4212	4212	4048.87	0.96127	0.96127
a5451	2862	2862	2862	1	1
a5452	6072	6072	6069.5	0.999588	0.999588
a5453	323396	323396	317650	0.982232	0.982232
a5454	30000	30000	27550.4	0.918345	0.918345
a5455	178452	178452	172242	0.965199	0.965199
a5456	77626	77626	74353.9	0.957848	0.957848
a5457	53602	53602	52014.9	0.970391	0.970391
a5458	8861	8861	8571.77	0.967359	0.967359
a5459	125174	125174	115041	0.919053	0.919053
a5460	157852	157852	154428	0.978308	0.978308
a5461	30000	30000	29059.5	0.968649	0.968649
a5462	30000	30000	29294	0.976467	0.976467
a5463	30000	30000	29647	0.988234	0.988234
a5464	30000	30000	29117.9	0.970597	0.970597
a5465	278790	278790	271669	0.974458	0.974458
a5466	130107	130107	122906	0.944651	0.944651
a5467	96060	96060	93921.5	0.977738	0.977738
a5468	117009	117009	114264	0.976536	0.976536
a5469	8052	8052	7983.76	0.991525	0.991525
a5470	30000	30000	29575.3	0.985844	0.985844
a5471	4891	4891	4558.51	0.932021	0.932021
a5472	114737	114737	113665	0.99066	0.99066
a5473	6711	6711	6669.7	0.993845	0.993845
a5474	296451	296451	286513	0.966475	0.966475
a5475	114	114	114	1	1
a5476	30000	30000	27076.2	0.902541	0.902541
a5477	144765	144765	141897	0.980189	0.980189
a5478	244	244	241	0.987705	0.987705
a5479	30000	30000	27121.3	0.904043	0.904043
a5480	56155	56155	54350.9	0.967874	0.967874
a5481	289	289	280.5	0.970588	0.970588
a5482	30000	30000	29145.2	0.971508	0.971508
a5483	406	406	396	0.975369	0.975369
a5484	103349	103349	100952	0.976809	0.976809
a5485	1003	1003	945.625	0.942796	0.942796
a5486	1529	1529	1490.22	0.974637	0.974637
a5487	1115	1115	969.533	0.869537	0.869537
a5488	500	500	500	1	1
a5489	16574	16574	16514.8	0.996426	0.996426
a5490	99835	99835	98077.2	0.982393	0.982393
a5491	87720	87720	84897.9	0.967828	0.967828
a5492	54797	54797	53824.2	0.982247	0.982247
a5493	101497	101497	100772	0.992854	0.992854
a5494	16952	16952	16934.9	0.99899	0.99899
a5495	60168	60168	59612.8	0.990773	0.990773
a5496	3212	3212	3201.5	0.996731	0.996731
a5497	293	293	293	1	1
a5498	40732	40732	40527.5	0.99498	0.99498
a5499	30000	30000	29062.1	0.968736	0.968736
a5500	36785	36785	35554	0.966536	0.966536
a5501	353	353	353	1	1
a5502	179451	179451	176579	0.983994	0.983994
a5503	8787	8787	8735.44	0.994132	0.994132
a5504	29411	29411	29040.5	0.987403	0.987403
a5505	7843	7843	7843	1	1
a5506	32370	32370	31347.5	0.968411	0.968411
a5507	10888	10888	10609.6	0.974428	0.974428
a5508	2564	2564	2564	1	1
a5509	7972	7972	7809.6	0.979628	0.979628
a5510	668	668	613	0.917665	0.917665
a5511	30000	30000	29720.3	0.990677	0.990677
a5512	17593	17593	17071.7	0.970371	0.970371
a5513	26555	26555	26231.6	0.987822	0.987822
a5514	27817	27817	27174.3	0.976895	0.976895
a5515	26055	26055	25643.4	0.984201	0.984201
a5516	16190	16190	15879.6	0.980825	0.980825
a5517	44639	44639	42147.6	0.944189	0.944189
a5518	10296	10296	10266.7	0.997158	0.997158
a5519	28495	28495	27482.1	0.964452	0.964452
a5520	14471	14471	13937.6	0.963139	0.963139
a5521	47425	47425	44961	0.948045	0.948045
a5522	3364	3364	3320.05	0.986934	0.986934
a5523	26844	26844	26255.8	0.97809	0.97809
a5524	45337	45337	40568.1	0.894812	0.894812
a5525	112009	112009	109075	0.973801	0.973801
a5526	9948	9948	9771.9	0.982298	0.982298
a5527	30000	30000	29281	0.976032	0.976032
a5528	567186	567186	553669	0.976168	0.976168
a5529	30000	30000	29676	0.989199	0.989199
a5530	32905	32905	32804.3	0.996939	0.996939
a5531	776	776	754	0.971649	0.971649
a5532	2019	2019	2019	1	1
a5533	207397	207397	204602	0.986526	0.986526
a5534	109	109	109	1	1
a5535	27254	27254	26678.8	0.978895	0.978895
a5536	118663	118663	115788	0.97577	0.97577
a5537	53581	53581	52578.1	0.981282	0.981282
a5538	117652	117652	116133	0.987087	0.987087
a5539	684	684	684	1	1
a5540	91940	91940	90557.8	0.984967	0.984967
a5541	728794	728794	717290	0.984215	0.984215
a5542	30000	30000	29448.9	0.981629	0.981629
a5543	30000	30000	29829.9	0.994329	0.994329
